label,label_folder,contract_id,sol_path,meta_path,out_csv,num_blocks,num_vuln_lines_in_metadata
Unhandled exp,Unhandled-Exceptions,24,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_24.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_24.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_24_blocks.csv,146,48
Unhandled exp,Unhandled-Exceptions,25,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_25.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_25.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_25_blocks.csv,54,21
Unhandled exp,Unhandled-Exceptions,26,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_26.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_26.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_26_blocks.csv,72,23
Unhandled exp,Unhandled-Exceptions,27,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_27.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_27.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_27_blocks.csv,133,47
Unhandled exp,Unhandled-Exceptions,28,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_28.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_28.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_28_blocks.csv,90,29
Unhandled exp,Unhandled-Exceptions,29,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_29.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_29.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_29_blocks.csv,57,19
Unhandled exp,Unhandled-Exceptions,30,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_30.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_30.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_30_blocks.csv,160,48
Unhandled exp,Unhandled-Exceptions,31,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_31.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_31.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_31_blocks.csv,46,15
Unhandled exp,Unhandled-Exceptions,32,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_32.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_32.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_32_blocks.csv,55,21
Unhandled exp,Unhandled-Exceptions,33,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_33.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_33.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_33_blocks.csv,71,25
Unhandled exp,Unhandled-Exceptions,34,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_34.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_34.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_34_blocks.csv,109,36
Unhandled exp,Unhandled-Exceptions,35,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_35.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_35.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_35_blocks.csv,108,34
Unhandled exp,Unhandled-Exceptions,36,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_36.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_36.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_36_blocks.csv,97,36
Unhandled exp,Unhandled-Exceptions,37,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_37.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_37.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_37_blocks.csv,86,35
Unhandled exp,Unhandled-Exceptions,38,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_38.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_38.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_38_blocks.csv,90,29
Unhandled exp,Unhandled-Exceptions,39,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_39.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_39.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_39_blocks.csv,27,11
Unhandled exp,Unhandled-Exceptions,40,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_40.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_40.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_40_blocks.csv,78,24
Unhandled exp,Unhandled-Exceptions,41,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_41.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_41.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_41_blocks.csv,46,17
Unhandled exp,Unhandled-Exceptions,42,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_42.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_42.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_42_blocks.csv,71,25
Unhandled exp,Unhandled-Exceptions,43,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_43.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_43.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_43_blocks.csv,86,29
Unhandled exp,Unhandled-Exceptions,44,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_44.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_44.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_44_blocks.csv,88,30
Unhandled exp,Unhandled-Exceptions,45,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_45.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_45.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_45_blocks.csv,67,28
Unhandled exp,Unhandled-Exceptions,46,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_46.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_46.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_46_blocks.csv,23,7
Unhandled exp,Unhandled-Exceptions,47,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_47.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_47.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_47_blocks.csv,99,40
Unhandled exp,Unhandled-Exceptions,48,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_48.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_48.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_48_blocks.csv,86,32
Unhandled exp,Unhandled-Exceptions,49,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_49.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_49.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_49_blocks.csv,27,11
Unhandled exp,Unhandled-Exceptions,50,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/buggy_50.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/Unhandled-Exceptions/BugLog_50.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/Unhandled-Exceptions/buggy_50_blocks.csv,70,25
tx.origin,tx.origin,1,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_1.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_1.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_1_blocks.csv,42,18
tx.origin,tx.origin,2,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_2.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_2.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_2_blocks.csv,49,20
tx.origin,tx.origin,3,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_3.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_3.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_3_blocks.csv,52,21
tx.origin,tx.origin,4,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_4.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_4.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_4_blocks.csv,42,18
tx.origin,tx.origin,5,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_5.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_5.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_5_blocks.csv,77,31
tx.origin,tx.origin,6,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_6.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_6.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_6_blocks.csv,79,30
tx.origin,tx.origin,7,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_7.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_7.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_7_blocks.csv,81,31
tx.origin,tx.origin,8,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_8.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_8.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_8_blocks.csv,77,31
tx.origin,tx.origin,9,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_9.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_9.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_9_blocks.csv,68,24
tx.origin,tx.origin,10,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_10.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_10.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_10_blocks.csv,21,8
tx.origin,tx.origin,11,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_11.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_11.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_11_blocks.csv,78,31
tx.origin,tx.origin,12,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_12.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_12.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_12_blocks.csv,104,37
tx.origin,tx.origin,13,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_13.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_13.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_13_blocks.csv,43,17
tx.origin,tx.origin,14,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_14.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_14.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_14_blocks.csv,69,22
tx.origin,tx.origin,15,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_15.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_15.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_15_blocks.csv,43,17
tx.origin,tx.origin,16,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_16.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_16.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_16_blocks.csv,107,40
tx.origin,tx.origin,17,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_17.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_17.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_17_blocks.csv,80,30
tx.origin,tx.origin,18,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_18.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_18.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_18_blocks.csv,110,40
tx.origin,tx.origin,19,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_19.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_19.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_19_blocks.csv,72,28
tx.origin,tx.origin,20,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_20.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_20.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_20_blocks.csv,75,31
tx.origin,tx.origin,21,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_21.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_21.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_21_blocks.csv,76,27
tx.origin,tx.origin,22,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_22.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_22.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_22_blocks.csv,95,36
tx.origin,tx.origin,23,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_23.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_23.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_23_blocks.csv,81,26
tx.origin,tx.origin,24,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_24.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_24.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_24_blocks.csv,123,40
tx.origin,tx.origin,25,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_25.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_25.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_25_blocks.csv,53,21
tx.origin,tx.origin,26,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_26.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_26.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_26_blocks.csv,68,23
tx.origin,tx.origin,27,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_27.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_27.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_27_blocks.csv,114,40
tx.origin,tx.origin,28,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_28.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_28.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_28_blocks.csv,86,29
tx.origin,tx.origin,29,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_29.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_29.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_29_blocks.csv,55,19
tx.origin,tx.origin,30,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_30.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_30.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_30_blocks.csv,147,40
tx.origin,tx.origin,31,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_31.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_31.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_31_blocks.csv,45,15
tx.origin,tx.origin,32,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_32.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_32.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_32_blocks.csv,53,21
tx.origin,tx.origin,33,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_33.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_33.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_33_blocks.csv,69,25
tx.origin,tx.origin,34,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_34.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_34.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_34_blocks.csv,103,36
tx.origin,tx.origin,35,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_35.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_35.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_35_blocks.csv,104,34
tx.origin,tx.origin,36,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_36.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_36.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_36_blocks.csv,95,36
tx.origin,tx.origin,37,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_37.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_37.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_37_blocks.csv,82,35
tx.origin,tx.origin,38,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_38.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_38.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_38_blocks.csv,86,29
tx.origin,tx.origin,39,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_39.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_39.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_39_blocks.csv,26,11
tx.origin,tx.origin,40,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_40.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_40.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_40_blocks.csv,75,24
tx.origin,tx.origin,41,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_41.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_41.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_41_blocks.csv,43,17
tx.origin,tx.origin,42,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/buggy_42.sol,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/buggy_contracts/tx.origin/BugLog_42.csv,/Users/sj_ag77/Desktop/proposal/SolidiFI Vs LLM/preprocess/splited/tx.origin/buggy_42_blocks.csv,69,25
